-- By @XThrlen | Channel @SRC_HUB
ItemID | ItemName
31263 | Apun Ka Style
31264 | Legendary Genie Avatar
31265 | Golden Age Avatar
31266 | Totem Cat Avatar
31267 | Stray Dog Avatar
31268 | RP Avatar (A7)
31269 | PUBGM X NewJeans Avatar
31270 | Dragon Ball Super Collaboration Avatar
31271 | Strider Avatar
31272 | RP Avatar (A8)
31273 | Zanmang Loopy Avatar
31274 | CHOONSIK Avatar
31275 | RYAN Avatar
31276 | Great Trident Avatar
31277 | RP Avatar (A9)
31278 | Venom: The Last Dance Avatar
31279 | TEKKEN 8 Collaboration Avatar
31280 | DP Avatar
31281 | Pmarusama Avatar
31282 | ZERO Avatar
31283 | Dracula Avatar
31284 | RP Avatar (A10)
31285 | GM's Gift Profile
31286 | Stylish Snowman Profile
31287 | Rimuru Avatar
31288 | レオス・ヴィンセントアイコン
31289 | 星川サラアイコン
31290 | Frostborne Dragon Avatar
31291 | Panda Avatar
31292 | White Tiger Avatar
31293 | Centaur Avatar
31294 | Summer Ranch Celebration Avatar
31295 | Dynasty Palace Avatar
31296 | Goal Moment Avatar
31297 | White Wolf Avatar
31298 | Blazing Eagle Avatar
31299 | Denim Rebel Avatar
31300 | RP Avatar (A11)
31301 | Rondo Profile
31302 | Blue Snake Profile
31303 | Opanchu Avatar
31304 | Natsuiro Matsuri Avatar
31305 | RP Avatar (A12)
31306 | 2025 Cherry Blossom Profile
31307 | 2025 Pre-Registration Profile
31308 | Let's Play PUBGM, Friend! Profile
31309 | Icon(Frieren)
31310 | Icon(Himmel)
31311 | Icon(ReGLOSS)
31312 | Graffiti Man Avatar
31313 | 404 Avatar
31315 | RP Avatar (A13)
31316 | RP Avatar (A14)
31317 | Mountain Dew Avartar
31318 | Yuruhuwa Avatar
31319 | Sakura Miko Avatar
31320 | Steam Clock Tower Avatar
31321 | Astral Alliance Avatar
31322 | RP Avatar (A15)
31323 | Mischievous Ghost Avatar
31324 | RP Avatar (A16)
31325 | Ninja Penguin Avatar
31326 | RP Avatar (A17)
31327 | Mutated Flower Avatar
31328 | RP Avatar (A18)
31330 | Speed Victory Avatar
31331 | RP Avatar (A19)
31332 | Valiant Crown Avatar
31333 | RP Avatar (A20)
31334 | Sakura Haruno Avatar
31335 | RP Avatar (A21)
31364 | Nightkeeper Avatar
31400 | Shared Home Avatar
31401 | Godzilla King of the Monsters Avatar
31403 | Astral Starscape Avatar
31404 | Colossal Titan Avatar
31405 | Optimus Prime Avatar
31406 | みこち(ミニキャラ)アイコン​
31407 | 35Pアイコン
31408 | さくらみこコラボKVアイコン​
31409 | PUBGM X QWER profile
31410 | The Hermit's Chrysalis Avatar
31411 | Kaiju No. 8 Avatar
31412 | Sonic Avatar
31413 | Glorious Return Avatar
31414 | G-DRAGON Collaboration Avatar
31415 | Mikey Avatar
31416 | Houshou Marine Avatar1
31417 | Houshou Marine Avatar2
31418 | PMPS 2025 S2 Profile
31419 | Vibrant Might
31420 | Winner’s Seal
31421 | Festive Queen
31422 | Radiant Hero
31423 | Victory Burst
31424 | 2025 PUBGM Newbie Profile
31425 | 2025 PUBGM Returning player Profile
31426 | 2025 PUBGM Player Profile
31427 | Playful Wrestler Profile
31428 | 2025 Chuseok Profile
31429 | Training Instructor
31430 | Momo Avatar
31431 | Okarun(transformed) Avatar
31432 | Kanae (mini character) Avatar
31433 | Kuzuha (mini character) Avatar
31434 | Anamika Avatar
31435 | 2025 Snowman Profile
31436 | 2026 Red Horse Profile
31437 | Royal Enfield Avatar
31438 | The King of Fighters Avatar
31439 | Peaky Blinders Avatar
31440 | Princess Catch! Teenieping profile
31441 | SAKAMOTO TARO Avatar
31442 | Nakiri Ayame Avatar
31443 | Nakiri Ayame(KV) Avatar
31444 | Nakiri Ayame(ミニキャラ) Avatar
31445 | Joker Avatar
31446 | Chennai Super Kings Avatar
31447 | Kolkata Knight Riders Avatar
31448 | Jujutsu Kaisen Avatar
31449 | Toxic Avatar
31450 | PUBGM x Kia Profile
31451 | WOW Curator Avatar (7d)
31452 | 2026 Football Festival Avatar
31453 | Usada Pekora Avatar
31454 | Usada Pekora(mini character) Avatar
31455 | Usada Pekora(KV) Avatar
31456 | Kindred Twins Avatar
31457 | 5th Anniversary Avatar
31458 | PUBGM 8th Anniversary Profile
31459 | BLUE LOCK Avatar
31460 | Spider-Man: Brand New Day Avatar
31461 | NARUTO Avatar
31462 | Carry Minati Avatar
31463 | PUBGM x MUSINSA Profile
31464 | PUBGM x 999HUMANITY Profile
31465 | Fuwa Minato Avatar
31466 | Ibrahim Avatar
31467 | Lauren Iroas Avatar
31468 | PUBNIKU Avatar
31469 | New
31470 | Scorpivenom Regalia Avatar
31471 | New
31472 | 2026 Chuseok Profile
31473 | New
31474 | New
31475 | Diwali 2026 Avatar
31476 | Kiaraa Avatar
31477 | Kuzuha Avatar
31501 | Vibrant Vacation Avatar
31502 | Golden Legacy Avatar
31503 | Independence Day Avatar
31504 | Four Great Clubs Avatar
31505 | Ayo Maff Avatar
31506 | Rhyming Tentacle Avatar
31507 | Dare to 1v1? Avatar
31508 | 2026 PMGO S2 Avatar
31509 | Turf Goat Avatar
31510 | Magixx Avatar
31511 | Street Style Avatar
31512 | Level Gap Avatar
31513 | Bloodhunt Avatar
31514 | Winner's Intuition Avatar
31515 | Cosmic Shine Avatar
31516 | Wakala Avatar
31517 |  
31518 |  
31519 |  
31520 |  
31521 |  
31522 |  
31523 |  
31524 |  
31525 |  
31526 |  
31527 |  
31528 |  
31529 |  
31530 |  
31531 |  
31532 |  
31533 |  
31534 |  
31535 |  
31536 |  
31537 |  
31538 |  
31539 |  
31540 |  
31541 |  
31542 |  
31543 |  
31544 |  
31545 |  
31546 |  
31547 |  
31548 |  
31549 |  
31550 |  
32001 | Lantern Koi Avatar
32002 | Meteor Vigil Avatar
32003 | Gilded Falcon Avatar
32004 | Deepsea Grace Avatar
32005 | Nightmare Act Avatar
32006 | Ceremony Ace Avatar
32007 | Guardian Dragon Avatar
32008 | Sound Wave Vision Avatar
32009 | Winged Pegasus Avatar
32010 | Mystic Fox Avatar
32011 | Reading Witch Avatar
32416 |  
35000 | Pan of Gold Avatar
35001 | Cherished Firearm Avatar
35002 | Victory Statue Avatar
35003 | Master Collector Avatar
35004 | Collection System Avatar Placeholder
35005 | Collection System Avatar Placeholder
35006 | Collection System Avatar Placeholder
35007 | Collection System Avatar Placeholder
35008 | Collection System Avatar Placeholder
35009 | Collection System Avatar Placeholder
35010 | Collection System Avatar Placeholder
40001 | Chapter 18 Elite Avatar
40002 | Chapter 18 Hero Avatar Frame
40003 | Chapter 18 Legend Name Tag
40004 | Chapter 19 Elite Avatar
40005 | Chapter 19 Hero Avatar Frame
40006 | Chapter 19 Legend Name Tag
40007 | Chapter 20 Elite Avatar
40008 | Chapter 20 Hero Avatar Frame
40009 | Chapter 20 Legend Name Tag
40010 | Chapter 21 Elite Avatar
40011 | Chapter 21 Hero Avatar Frame
40012 | Chapter 21 Legend Name Tag
40013 | Chapter 22 Elite Avatar
40014 | Chapter 22 Hero Avatar Frame
40015 | Chapter 22 Legend Name Tag
40016 | Chapter 23 Elite Avatar
40017 | Chapter 23 Hero Avatar Frame
40018 | Chapter 23 Legend Name Tag
40019 | Chapter 24 Elite Avatar
40020 | Chapter 24 Hero Avatar Frame
40021 | Chapter 24 Legend Name Tag
40022 | Chapter 25 Elite Avatar
40023 | Chapter 25 Hero Avatar Frame
40024 | Chapter 25 Legend Name Tag
40025 | Chapter 26 Elite Avatar
40026 | Chapter 26 Hero Avatar Frame
40027 | Chapter 26 Legend Name Tag
40028 | Chapter 27 Elite Avatar
40029 | Chapter 27 Hero Avatar Frame
40030 | Chapter 27 Legend Name Tag
40031 | Chapter 28 Elite Avatar
40032 | Chapter 28 Hero Avatar Frame
40033 | Chapter 28 Legend Name Tag
40034 | Chapter 29 Elite Avatar
40035 | Chapter 29 Hero Avatar Frame
40036 | Chapter 29 Legend Name Tag
40037 | Chapter 30 Elite Avatar
40038 | Chapter 30 Hero Avatar Frame
40039 | Chapter 30 Legend Name Tag
40040 | Chapter 31 Elite Avatar
40041 | Chapter 31 Hero Avatar Frame
40042 | Chapter 31 Legend Name Tag
40043 | Chapter 32 Elite Avatar
40044 | Chapter 32 Hero Avatar Frame
40045 | Chapter 32 Legend Name Tag
40046 | Chapter 33 Elite Avatar
40047 | Chapter 33 Hero Avatar Frame
40048 | Chapter 33 Legend Name Tag
40049 | Chapter 34 Elite Avatar
40050 | Chapter 34 Hero Avatar Frame
40051 | Chapter 34 Legend Name Tag
40232 | S29 Ace Dominator Avatar
40233 | S29 Supreme 30-Star Dynamic Avatar
40242 | S30 Ace Dominator Avatar
40243 | S30 Supreme 30-Star Dynamic Avatar
40252 | S31 Ace Dominator Avatar
40253 | S31 Supreme 30-Star Dynamic Avatar
40262 | S32 Ace Dominator Avatar
40263 | S32 Supreme 30-Star Dynamic Avatar
41001 |  
41002 |  
41003 |  
41004 |  
41005 |  
41006 |  
41007 | Season 11 Arena Scoreboard
50000 | Ray
50001 | Falcon
50002 | German Shepherd
50003 | Buddy Godzilla
50004 | Buddy Kong
50005 | Poro
50006 | Cathy
50007 | Buddy Tyl Regor
50008 | Kitten
50009 | Shiba Inu
50010 | Buddy Pen Pen
50011 | GB Teddy Bear
50012 | Robin Hood Teddy Bear
50013 | Sherlock Holmes Teddy Bear
50014 | Spirit Kitty
50015 | Baron Pumpkin Buddy
50016 | Fiery Scarecrow Buddy
50017 | Arctic Wolf
50018 | Panda Disciple Buddy
50019 | Drunkfist Panda Buddy
50020 | Fighter Panda Buddy
50021 | Lv. 3 Helmet BE@RBRICK Buddy
50022 | Ghillie Suit BE@RBRICK Buddy
50023 | Air Drop BE@RBRICK Buddy
50024 | Underworld Guide BE@RBRICK Buddy
50025 | Roaming Raptor
50026 | Baby Bones
50027 | Buddy Karin
50028 | Buddy Pilaf
50029 | Buddy Pilaf (Kid)
50030 | Ghosty Jr. Buddy
50031 | Snowrascal Buddy
50032 | LINE FRIENDS Buddy SALLY
50033 | Lion Buddy
50034 | Leopard Buddy
50035 | Zanmang Loopy Buddy
50036 | Grizzly Bear Buddy
50037 | Panda Buddy
50038 | King Ghidorah Buddy
50039 | Burning Godzilla Buddy
50040 | Mini Colossal Titan Buddy
50041 | Tiger Buddy
50042 | Sonic Buddy
50043 | Puffy Penguin Buddy
50044 | Cocoa Cub Buddy
50045 | Bunny Buddy
50046 | Cursed Corpse Tsukamoto Buddy
50047 | Kurama Buddy
50048 | New
60001 | C7S20 Casual Crown Avatar
60002 | C7S20 Casual Crown Name Tag
60003 | C7S20 Casual Ace Avatar Frame
60004 | C7S20 Casual Ace Name Tag
60005 | C7S20 Dual Ace Avatar Frame
60006 | C7S20 Dual Ace Name Tag
60007 | C7S21 Casual Crown Avatar
60008 | C7S21 Casual Crown Name Tag
60009 | C7S21 Casual Ace Avatar Frame
60010 | C7S21 Casual Ace Name Tag
60011 | C7S21 Dual Ace Avatar Frame
60012 | C7S21 Dual Ace Name Tag
60013 | C8S22 Casual Crown Avatar
60014 | C8S22 Casual Crown Name Tag
60015 | C8S22 Casual Ace Avatar Frame
60016 | C8S22 Casual Ace Name Tag
60017 | C8S22 Dual Ace Avatar Frame
60018 | C8S22 Dual Ace Name Tag
60019 | C8S23 Casual Crown Avatar
60020 | C8S23 Casual Crown Name Tag
60021 | C8S23 Casual Ace Avatar Frame
60022 | C8S23 Casual Ace Name Tag
60023 | C8S23 Dual Ace Avatar Frame
60024 | C8S23 Dual Ace Name Tag
60025 | C8S24 Casual Crown Avatar
60026 | C8S24 Casual Crown Name Tag
60027 | C8S24 Casual Ace Avatar Frame
60028 | C8S24 Casual Ace Name Tag
60029 | C8S24 Dual Ace Avatar Frame
60030 | C8S24 Dual Ace Name Tag
60031 | C9S25 Casual Crown Avatar
60032 | C9S25 Casual Crown Name Tag
60033 | C9S25 Casual Ace Avatar Frame
60034 | C9S25 Casual Ace Name Tag
60035 | C9S25 Dual Ace Avatar Frame
60036 | C9S25 Dual Ace Name Tag
60037 | C9S26 Casual Crown Avatar
60038 | C9S26 Casual Crown Name Tag
60039 | C9S26 Casual Ace Avatar Frame
60040 | C9S26 Casual Ace Name Tag
60041 | C9S26 Dual Ace Avatar Frame
60042 | C9S26 Dual Ace Name Tag
60043 | C9S26 Arena Elite Avatar Frame
60044 | C9S27 Casual Crown Avatar
60045 | C9S27 Casual Crown Name Tag
60046 | C9S27 Casual Ace Avatar Frame
60047 | C9S27 Casual Ace Name Tag
60048 | C9S27 Dual Ace Avatar Frame
60049 | C9S27 Dual Ace Name Tag
60050 | S28 Casual Crown Avatar
60051 | S28 Casual Crown Name Tag
60052 | S28 Casual Ace Avatar Frame
60053 | S28 Casual Ace Name Tag
60054 | S28 Dual Ace Avatar Frame
60055 | S28 Dual Ace Name Tag
60056 | S29 Casual Crown Avatar
60057 | S29 Casual Crown Name Tag
60058 | S29 Casual Ace Avatar Frame
60059 | S29 Casual Ace Name Tag
60060 | S29 Dual Ace Avatar Frame
60061 | S29 Dual Ace Name Tag
60062 | S30 Casual Crown Avatar
60063 | S30 Casual Crown Name Tag
60064 | S30 Casual Ace Avatar Frame
60065 | S30 Casual Ace Name Tag
60066 | S30 Dual Ace Avatar Frame
60067 | S30 Dual Ace Name Tag
60068 | S31 Casual Crown Avatar
60069 | S31 Casual Crown Name Tag
60070 | S31 Casual Ace Avatar Frame
60071 | S31 Casual Ace Name Tag
60072 | S31 Dual Ace Avatar Frame
60073 | S31 Dual Ace Name Tag
60074 | S32 Casual Crown Avatar
60075 | S32 Casual Crown Name Tag
60076 | S32 Casual Ace Avatar Frame
60077 | S32 Casual Ace Name Tag
60078 | S32 Dual Ace Avatar Frame
60079 | S32 Dual Ace Name Tag
61010 | Recall Beacon
70001 | Wonder Season S1 Avatar 
70002 | Wonder Season S1 Avatar Frame
70003 | Wonder Season S2 Avatar
70004 | Wonder Season S2 Avatar Frame
70005 | Wonder Season S3 Avatar
70006 | Wonder Season S3 Avatar Frame
70007 | Wonder Season S4 Avatar
70008 | Wonder Season S4 Avatar Frame
70009 | Wonder Season S5 Avatar
70010 | Wonder Season S5 Avatar Frame
70011 | WOW Arena Challenge Contest Avatar
70012 | WOW Arena Challenge Contest Avatar Frame
70049 | Default
70050 | Aspiring Creator III - Creation Home Page
70051 | Incentive Program - Creation Home Page
70052 | Creation Contest - Creation Home Page
70053 | 2023 Creator of the Year - Creation Home Page
70054 | 2024 Creator of the Year - Creation Home Page
101001 | AKM
101002 | M16A4
101003 | SCAR-L
101004 | M416
101005 | Groza
101006 | AUG
101007 | QBZ
101008 | M762
101009 | Mk47 Mutant
101010 | G36C
101011 | AC-VAL
101012 | Honey Badger
101100 | FAMAS
101101 | ASM Abakan
101102 | ACE32
101880 |  
101881 |  
101882 |  
101883 |  
101884 |  
101885 |  
101886 |  
101887 |  
101888 |  
101901 | AKM-XT
101903 | SCAR-XT
101908 | M762-XT
102001 | UZI
102002 | UMP45
102003 | Vector
102004 | Thompson SMG
102005 | PP-19 Bizon
102007 | MP5K
102008 | JS9
102105 | P90
102901 | UZI-XT
102903 | Vector-XT
103001 | Kar98K
103002 | M24
103003 | AWM
103004 | SKS
103005 | VSS
103006 | Mini14
103007 | Mk14
103008 | Win94
103009 | SLR
103010 | QBU
103011 | Mosin-Nagant Sniper Rifle
103012 | AMR
103100 | Mk12
103101 | TR-2A Air Gun
103102 | DSR
103103 | M1 Garand
103901 | Kar98K
103902 | M24-XT
103903 | AWM
104001 | S686
104002 | S1897
104003 | S12K
104004 | DBS
104100 | SPAS-12 Shotgun
104101 | M1014
104102 | NS2000
105001 | M249
105002 | DP-28
105003 | M134
105004 | Flamethrower
105005 |  
105006 | M2 Fixed Machine Gun
105007 | Gatling Fixed Machine Gun
105008 | Mounted Flamethrower
105009 | M2 Mounted Machine Gun
105010 | MG3
105101 | Gatling
105102 | Vehicle SG
105103 | RPG
105104 | RPG
105106 | Tank Cannon
105107 | Tank Machine Gun
105108 | Tank Flare Gun
105109 |  
105110 |  
105111 |  
105112 |  
105113 |  
105114 |  
105115 | Library Gatling Fixed Machine Gun
105116 | Library Autocannon
105117 | Fighter Jet Missile Launcher
105118 | Fighter Jet Autocannon
105119 | Tracked Amphicarrier Machine Gun
106001 | P92
106002 | P1911
106003 | R1895
106004 | P18C
106005 | R45
106006 | Sawed-off
106007 | Flare Gun
106008 | Skorpion
106009 | Flare Gun
106010 | Desert Eagle
106011 | Dual MP7
106012 | Welding Gun
106013 | Stun Gun
106014 | Surprise Flare Gun
106100 |  
106101 | Rare Vehicle Flare Gun
106103 | Flare Gun (Special)
106106 | Flare Gun (Empty)
106107 | Respawn Flare Gun
106203 | Magnet Gun
106908 | Vz61-XT
107001 | Crossbow
107002 | RPG-7
107003 | Riot shield
107004 | Combat Drone
107005 | Panzerfaust
107006 | RPG-7
107007 | Tactical Crossbow
107008 | Explosive Bow
107009 | Explosive Bow
107010 | M79 Smoke Grenade Launcher
107011 | Mortar
107020 | Explosive Crossbow
107030 | Nightkeeper Crossbow
107031 | Super Summer Grenade Launcher
107032 | Super Summer Bazooka
107033 | Super Summer Machine Gun
107034 | Super Color Bazooka
107035 | Super Bubble Machine Gun
107036 | Snowball Blaster
107037 | Water Orb Blaster
107038 | Ink Blaster
107039 | Salted Fish Rocket Launcher
107040 | Advanced Salted Fish Rocket Launcher
107092 | MGL
107093 | M202 Quadruple RPG
107094 | AT4-A Laser Missile
107095 | M202 Quadruple RPG
107096 | M79 Sawed-off
107097 | M79
107098 | MGL
107099 | M3E1-A
107901 | Zombie Piercer
107903 | Mounted RPG
107904 | Helicopter RPG
107911 | M3E1-B Missile Launcher
108001 | Machete
108002 | Crowbar
108003 | Sickle
108004 | Pan
108005 | Dagger
108006 | Mutation Blade
108007 | Mutation Gauntlets
108008 | Shadow Blade
108009 | Shadow Blade (Blade Ball Use)
108010 | Golden Pan (Blade Ball Use)
108011 | Platinum Pan (Blade Ball Use)
108012 | Jet Black Pan (Blade Ball Use)
108013 | Trident
108014 | Padel Racket
108015 | Golden Padel Racket
108016 | Frostsoul Warhammer
108017 | Standard Reversal Blade
108018 | Advanced Reversal Blade
108019 | Reversal Blade
108020 | Reversal Blade (Lv. 3)
108023 | Web Shooter
108024 | Grappling Hook
108025 | Skytether Hook
108030 | Kamehameha
108031 | Mecha Micro Missile
108032 | Black Symbiote Arm
108033 | Pickaxe
108035 | Portable Med Pack
108099 | Vanquisher's Blade
108194 | Rocket Pillow
108200 | Peter Parker's Gloves
111504 | SWEETS PARADISE Creat
111505 | Daily Deal Pack (Prime Plus Exclusive)
150001 | Halloweeks Doll - Egyptian Dance
150002 | Halloweeks Doll - Fright
150003 | Halloweeks Doll - Sit
150004 | Halloweeks Doll - Look Away
150011 |  
150012 | 6th Anniversary - Genie
150013 | Mecha Transform
150014 |  
150015 |  
150016 |  
150017 |  
150018 |  
150019 |  
150020 |  
150021 | Elemental Theme - Magical Cloud
150023 | Action Duck
170027 | Halloween Graffiti - Kar98K (7d)
172001 | Hunt Mission: Unbridled Robber
172002 | Hunt Mission: Messenger
172003 | Hunt Mission: Someone Owes Me Money
172005 | Hunt Mission: Skinner
172006 | Hunt Mission: Skinner
201001 | Choke (SG)
201002 | Compensator (SMG)
201003 | Compensator (Snipers)
201004 | Flash Hider (SMG)
201005 | Flash Hider (Snipers)
201006 | Suppressor (SMG, Pistols)
201007 | Suppressor (Snipers)
201008 | Suppressor (Pistols)
201009 | Compensator (AR)
201010 | Flash Hider (AR)
201011 | Suppressor (AR)
201012 | Duckbill (Shotgun)
201050 | Barrel Extender (SMG)
201051 | Barrel Extender (AR)
201052 | Muzzle Brake (Snipers)
201053 | Muzzle Brake (AR)
201054 | Muzzle Brake (SMG)
201055 | Barrel Extender (Snipers)
201101 | Muzzle Modulator (Toy Gun)
201102 | Muzzle Modulator (Chicko)
201103 | Muzzle Modulator (???)
202001 | Angled Foregrip
202002 | Vertical Foregrip
202003 | 
202004 | Light Grip
202005 | Half Grip
202006 | Thumb Grip
202007 | Laser Sight
202051 | Ergonomic Grip
202100 | M203 Grenade Launcher
203001 | Red Dot Sight
203002 | Holographic Sight
203003 | 2x Scope
203004 | 4x Scope
203005 | 8x Scope
203006 | 
203007 | 
203008 | 
203009 | 
203010 | 
203011 | 
203012 | 
203013 | 
203014 | 3x Scope
203015 | 6x Scope
203016 | 
203017 |  
203018 | Canted Sight
203019 | Win94 Default Scope
203020 | Win94 Default Sight
203021 |  
203022 |  
203023 |  
203025 |  
203027 |  
203028 | 
203029 | Honey Badger Default Sight Themed Firearm
203051 | Red Dot Sight
203052 | Holographic Sight
203053 | 2x Scope
203054 | 4x Scope
203055 | 8x Scope
203056 | 3x Scope
203057 | 6x Scope
203100 | 
203101 | 
203104 |  
203105 | 
203106 | 
203107 | 
203150 | Hand Sight
203151 | Haunted Sight
203201 | Night Vision Goggles
203202 | Thermal Sight
204001 | Extended Mag (Pistols)
204002 | Quickdraw Mag (Pistols)
204003 | Extended Quickdraw Mag (Pistols)
204004 | Extended Mag (SMG, Pistols)
204005 | Quickdraw Mag (SMG, Pistols)
204006 | Extended Quickdraw Mag (SMG, Pistols)
204007 | Extended Mag (Snipers)
204008 | Quickdraw Mag (Snipers)
204009 | Extended Quickdraw Mag (Snipers)
204010 | Bullet Loops (Shotgun)
204011 | Extended Mag (AR)
204012 | Quickdraw Mag (AR)
204013 | Extended Quickdraw Mag (AR)
204014 | Bullet Loop (Shotguns, Sniper Rifles)
204015 | Extended Mag (Machine Guns)
204016 | Jungle Style Mag (AR)
204017 | Shotgun Quick Loader
204018 |  
204051 | Mini Drum Mag (AR)
205001 | Stock (Micro UZI)
205002 | Tactical Stock (Rifles, SMG)
205003 | Cheek Pad (Snipers)
205004 | Quiver (Crossbow)
205005 | 
205006 | 
205007 | 
205008 | 
205009 | 
205010 | Heavy Stock (Rifles, SMG)
205070 | Quiver (Explosive Crossbow)
205100 | 
205102 | 
206001 | AC Core
206101 | XT Upgrade Crate - AKM
206102 | XT Upgrade Crate - M416
206103 | XT Upgrade Crate - P90
206104 | XT Upgrade Crate - Mk12
206105 | XT Upgrade Crate - M24
206106 | XT Upgrade Crate - DP-28
206107 | XT Upgrade Crate - M762
206108 | XT Upgrade Crate - UMP45
206109 | XT Upgrade Crate - SKS
206201 | Upgrade Crate - AR
206202 | Upgrade Crate - SMG
206203 | Upgrade Crate - DMR
206204 | Upgrade Crate - SR
206205 | Upgrade Crate - SG
206206 | Upgrade Crate - LMG
206207 | Upgrade Crate - Common
207001 | Gun Shield
208001 | Full-Auto Mod
209001 | Tactical Gunpowder Tool
